course_id,title,provider,mapped_skill,cost,duration_hours,difficulty,source_url,description_preview
5715,WSQ Advanced Digital Marketing Analytics (Google Analytics),@ASK TRAINING PTE. LTD.,Git,305.1,19.0,Advanced,,The Advanced Digital Marketing Analytics (Google Analytics) course is designed for experienced digital marketers who are seeking to gain advanced knowledge and skills in using Google Analytics to analyse and optimise their digital marketing campaigns. It covers advanced topics related to Google Anal
5716,WSQ Advanced Digital Marketing Strategy,@ASK TRAINING PTE. LTD.,Git,305.1,19.0,Advanced,,"In today's digital marketing landscape, social media platforms have become essential for businesses looking to expand their online reach and engage with their target audience. Facebook and Instagram are two of the most popular social media platforms. This course is designed for digital marketing pro"
5717,WSQ Advanced Social Media Management,@ASK TRAINING PTE. LTD.,Git,305.1,19.0,Advanced,,"The Advanced Social Media Management course aims to improve the competencies of digital marketing personnel to adopt digital marketing models, processes, frameworks, and analytics tools in planning, executing, and measuring social media campaign outputs to optimise the campaigns for maximum return o"
5718,WSQ Business Innovation Management using AI,EMERGE CREATIVES GROUP LLP,Git,640.0,16.0,Advanced,,"Want to know WHY companies paid thousands for ""techies""or ""AI-experts""? _x000D_ _x000D_ Overwhelmed with the influx of AI and Innovation Terms and want to elevate your value to harness this technology wave?_x000D_ _x000D_ Want to edge your peers and impress your boss with ability to innovate AI? _x0"
5719,WSQ Capstone Project (Digital Marketing Campaign) - (Classroom and Async e-learning),@ASK TRAINING PTE. LTD.,Git,600.0,17.0,Unspecified,,"Upon completion of this course, trainees should be able to develop and execute a digital marketing campaign, including:_x000D_ â—	scoping the purpose and objectives of a digital marketing campaign in accordance with a companyâ€™s requirements_x000D_ â—	conducting a SWOT analysis on competitor land"
5720,WSQ Capstone Project-Web front Solution (SF)(Synchronous and Asynchronous E-Learning),LITHAN ACADEMY PTE. LTD.,Git,900.0,60.5,Advanced,,"By the end of this course, learners will be able to confidently build a website usingÂ WordPress.Â They will have a deepÂ understanding of the entire website-building process, including design customization, content creation, lead generationÂ funnels, optimization for website traffic, and website se"
5721,WSQ Conversion Rate Optimisation (CRO),EQUINET ACADEMY PRIVATE LIMITED,Git,495.0,16.0,Beginner,,"By the end of this course, learner will be able to:_x000D_ â€¢ Adopt the mind-set of a conversion rate optimiser and demonstrate an understanding of the fundamental concepts of conversion rate optimisation_x000D_ â€¢ Apply persuasion techniques through understanding consumer psychology to increase c"
5722,WSQ Conversion Rate Optimisation (CRO) (Synchronous E-learning),EQUINET ACADEMY PRIVATE LIMITED,Git,495.0,16.0,Beginner,,"By the end of this course, learner will be able to:_x000D_ â€¢ Adopt the mind-set of a conversion rate optimiser and demonstrate an understanding of the fundamental concepts of conversion rate optimisation_x000D_ â€¢ Apply persuasion techniques through understanding consumer psychology to increase c"
5723,WSQ Digital Advertising Strategy,EQUINET ACADEMY PRIVATE LIMITED,Git,487.5,16.0,Unspecified,,"By the end of this courses, learners will be able to achieve the following learning outcomes._x000D_ _x000D_ LO1: Determine appropriate digital advertising channels and platforms that are best suited to market the product / service offering._x000D_ LO2: Analyse consumer behaviour and buying journey"
5724,WSQ Digital Advertising Strategy (Synchronous E-learning),EQUINET ACADEMY PRIVATE LIMITED,Git,487.5,16.0,Unspecified,,"By the end of the course, participants will be able to :_x000D_ _x000D_ - Determine appropriate digital advertising channels and platforms that are best suited to market the product / service offering._x000D_ - Analyse consumer behaviour and buying journey to uncover planning considerations for the"
5725,WSQ Digital Branding and Brand Strategy,EQUINET ACADEMY PRIVATE LIMITED,Git,495.0,18.0,Unspecified,,"By the end of the class, participants will:_x000D_ _x000D_ â€¢ Distil the essence of your brand identity_x000D_ â€¢ Research, visualise and test branding initiatives_x000D_ â€¢ Lead your stakeholders and work with them to co-create a dynamic brand_x000D_ â€¢ Establish branding guidelines and a code"
5726,WSQ Digital Campaign Management â€“ level 3,GENETIC COMPUTER SCHOOL PTE LTD,Git,260.0,16.0,Unspecified,,"This module WSQ Digital Campaign Management â€“ level 3 - is to equip learners with to provide learners with the comprehensive skills and knowledge necessary to plan, execute, and optimize digital marketing campaigns. By the end of the course, learner will be able to effectively set up and manage e-"
5727,WSQ Digital Content Creation,@ASK TRAINING PTE. LTD.,Git,296.4,19.0,Unspecified,,"â€œContent is King,â€ a term widely used in digital content creation, popularised by Bill Gates in 1996. Fast forward to today, it still remains the golden rule of the internet because content drives engagement, visibility, brand authority, audience value, social sharing, and conversion._x000D_ _x0"
5728,WSQ Digital Content Creation For Content Creators,EQUINET ACADEMY PRIVATE LIMITED,Git,444.0,16.0,Beginner,,"By the end of the class, trainees will be able to:_x000D_ â€¢ Select and implement effective content management strategies and guidelines to ensure the organisation, accessibility, and relevance of digital content._x000D_ â€¢ Evaluate the types of available visual assets and content management syste"
5729,WSQ Digital Marketing (SF) (Class room & Synchronous and Asynchronous E-Learning),LITHAN ACADEMY PTE. LTD.,Git,900.0,60.5,Unspecified,,"At the end of the course, learners attaining the following Learning Outcomes is the objective of this course_x000D_ Skills Outcome_x000D_ 1.	Develop a Google Ad Campaign for Lead Generation_x000D_ 2.	Design a Facebook Ad Campaign for Remarketing the Leads _x000D_ 3.	Optimize the website with On-Page"
5730,WSQ Digital Marketing (SF) (Synchronous and Asynchronous E-Learning),LITHAN ACADEMY PTE. LTD.,Git,900.0,60.5,Unspecified,,"At the end of the course, learners attaining the following Learning Outcomes is the objective of this course_x000D_ Skills Outcome_x000D_ 1.	Develop a Google Ad Campaign for Lead Generation_x000D_ 2.	Design a Facebook Ad Campaign for Remarketing the Leads _x000D_ 3.	Optimize the website with On-Page"
5731,WSQ Digital Marketing Advertising & Analytics,GEX ACADEMY PTE. LTD.,Git,399.0,16.0,Unspecified,,"1.	The learner will be able to identify the criteria, characteristics, and indicators of digital marketing channels._x000D_ 2.	The learner will be able to differentiate between online and traditional consumer behaviours and outline the digital marketing plans and content._x000D_ 3.	The learner will"
5732,WSQ Digital Marketing Analytics & Optimisation (Google Analytics 4) (Synchronous E-learning),EQUINET ACADEMY PRIVATE LIMITED,Git,487.5,16.0,Advanced,,"LO1: Understand new and emerging trends, techniques, and technologies in digital marketing analytics and market research in the commercial and technical aspects of a modern enterprise website_x000D_ LO2: Understand the principles of digital marketing analytics_x000D_ LO3: Define critical questions t"
5733,WSQ Digital Marketing Capstone (Synchronous E-Learning),EQUINET ACADEMY PRIVATE LIMITED,Git,750.0,24.0,Unspecified,,"This programme is designed to equip learners with the necessary skills to develop a comprehensive digital marketing strategic plan. _x000D_ _x000D_ Over 8 weekly sessions (24 hours in total, 3 hours per session), learners will conduct audits, perform market research, set campaign objectives, create"
5734,WSQ Digital Marketing Essentials - (Classroom and Async e-learning),@ASK TRAINING PTE. LTD.,Git,90.0,9.0,Unspecified,,"Upon completion of this course, trainees should be able to utilise marketing mix frameworks to:_x000D_ â—	plan digital marketing objectives and resources to execute digital marketing campaigns _x000D_ â—	design digital marketing funnels comprising a mix of digital channels _x000D_ â—	develop indi"
5735,WSQ Digital Marketing Foundations (Fundamentals),EQUINET ACADEMY PRIVATE LIMITED,Git,125.0,8.0,Beginner,,Learning Outcomes:_x000D_ LO1: Plan digital marketing objectives and resources to execute digital marketing campaigns_x000D_ LO2: Design digital marketing funnels comprising of a mix of digital channels_x000D_ LO3: Develop individual digital marketing channel strategies based on research on consumer
5736,WSQ Digital Marketing Foundations (Fundamentals) (Synchronous E-learning),EQUINET ACADEMY PRIVATE LIMITED,Git,125.0,8.0,Beginner,,Learning Outcomes:_x000D_ LO1: Plan digital marketing objectives and resources to execute digital marketing campaigns_x000D_ LO2: Design digital marketing funnels comprising of a mix of digital channels_x000D_ LO3: Develop individual digital marketing channel strategies based on research on consumer
5737,WSQ Digital Marketing Strategic Optimisation â€“ Level 5,GENETIC COMPUTER SCHOOL PTE LTD,Git,425.0,16.0,Unspecified,,"This course ""WSQ 'Digital Marketing Strategic Optimization â€“ Level 5â€  equips learners with the essential knowledge and skills to evaluate digital capabilities and technology trends that influence the demand for an organizationâ€™s products and services. The course also includes planning product"
5738,WSQ Digital Marketing Strategy using Design Thinking â€“ Level 4,GENETIC COMPUTER SCHOOL PTE LTD,Git,425.0,16.25,Unspecified,,This course â€œWSQ Digital Marketing Strategy using Design Thinking â€“ Level 4â€ is designed for learners to evaluate customer response and sales performance to identify and determine effectiveness of different forms of marketing programs and channels to optimize business performance. This provide
5739,WSQ Digital Marketing â€“ Social Media Fundamentals,PPP ACADEMY PTE. LTD.,Git,475.0,16.0,Beginner,,"Social media is one of the key aspects of digital marketing, which provide benefits to businesses seeking to connect with customers, increase their brand awareness, and boost their leads and sales. _x000D_ _x000D_ While social media marketing tools are extensive and can be very effective, marketers"
5740,WSQ Digital Transformation (SF) (Synchronous and Asynchronous E-Learning),LITHAN ACADEMY PTE. LTD.,Git,1080.0,60.5,Intermediate,,"In the ""Digital Transformation"" module, participants will acquire a profound understanding of innovative leadership in the realm of digital transformation, irrespective of their professional background. Through engaging learning units (IUs), participants will explore the intricacies of leading digit"
5741,WSQ Diploma in InfoComm Technology (Sales & Marketing) (Classroom & Async e-learning),@ASK TRAINING PTE. LTD.,Git,2378.4,131.0,Unspecified,,"Upon completion of this programme, trainees should be able to:_x000D_ â—	Develop and design WordPress websites with proficiency, implementing effective website structures and applying appropriate SEO techniques to drive website traffic._x000D_ â—	Create and manage high-quality digital content, lev"
5742,WSQ Ecommerce Strategy,EQUINET ACADEMY PRIVATE LIMITED,Git,495.0,19.0,Unspecified,,"By the end of the class, trainees will be able to:_x000D_ _x000D_ â€¢ Conceptualise an ecommerce business from scratch_x000D_ â€¢ Identify and add trending products to the product inventory_x000D_ â€¢ Define a target audience to market and sell to _x000D_ â€¢ Conduct competitor analysis within the e"
5743,WSQ Email Marketing,@ASK TRAINING PTE. LTD.,Git,304.2,19.0,Intermediate,,"Email marketing is one of the most effective and cost-efficient ways to reach the target audience, nurture customer relationships, and drive sales. This course is designed to provide trainees with a comprehensive understanding of email marketing strategies and tactics used in digital marketing. Thro"
5744,WSQ Empower Your Brand Influence: Effective Content Strategies for Market Leadership,OOM PTE. LTD.,Git,544.0,16.0,Unspecified,,"Learn to sculpt a tailored content strategy, ensuring consistent, high-quality content delivery. Craft compelling narratives that not only foster credibility and trust but also distinctly position amidst competitors. Elevate the brand's visibility through strategic content promotion across digital p"
5745,WSQ Facebook and Instagram Marketing,@ASK TRAINING PTE. LTD.,Git,296.4,19.0,Intermediate,,"In today's digital marketing landscape, social media platforms have become essential for businesses looking to expand their online reach and engage with their target audience. Facebook and Instagram are two of the most popular social media platforms. This course is designed for digital marketing pro"
5746,WSQ Generative AI for Digital Marketing,@ASK TRAINING PTE. LTD.,Git,494.0,16.0,Intermediate,,"This course has four learning units, each building progressively on the knowledge acquired in the previous one. The course starts with Learning Unit (LU) 1, Introduction to GenAI in Digital Marketing. It provides a foundational understanding of Generative AI's (GenAI) development, current applicatio"
5747,WSQ ICDL Digital Marketing,AVANTUS TRAINING PRIVATE LIMITED,Git,230.0,16.0,Beginner,,An introductory course preparing participants to apply digital marketing concepts in online campaigns.
5748,WSQ Illustration using Drawing and Digital Design â€“ level 3,GENETIC COMPUTER SCHOOL PTE LTD,Git,260.0,16.0,Unspecified,,"This module â€œWSQ Illustration using Drawing and Digital Design â€“ level 3â€ - is designed for learners to apply design complex vector shapes and illustrations with gradients, patterns, blending objects, effects and strokes. Learners will learner essential design skills to create marketing collat"
5749,WSQ Performance Marketing (Lead Generation),EQUINET ACADEMY PRIVATE LIMITED,Git,495.0,16.0,Unspecified,,"This programme is designed to equip learners with the necessary skills to develop a comprehensive digital advertising strategic plan. _x000D_ _x000D_ Over 2 days (16 hours in total, 8 hours per day), learners will conduct advertising audits, perform audience persona research, set campaign objectives"
5750,WSQ Prompt Engineering Essentials: Building Effective AI Prompts,OOM PTE. LTD.,Git,544.0,16.0,Intermediate,,"Dive into the world of Prompt Engineering with AI Technology and learn how to conceptualize innovative content ideas, map out digital storyboards, and develop a comprehensive content strategy. This course will guide you through the process of identifying content requirements, determining the frequen"
5751,WSQ Retargeting and Remarketing in Digital Marketing â€“ Level 4,GENETIC COMPUTER SCHOOL PTE LTD,Git,425.0,16.0,Unspecified,,"This course â€œWSQ Retargeting and Remarketing in Digital Marketing â€“ Level 4â€  is designed to provide essential knowledge and skills in planning, executing and optimization of retargeting and remarketing campaign. Learners will also learn relevant tools used in digital remarketing and retargeti"
5752,WSQ Search Engine Marketing (SEM),INSPIZONE PTE. LTD.,Git,275.0,14.0,Unspecified,,"Digital marketing skills are crucial for effective online promotion, customer engagement, and sales growth. In todayâ€™s digital age, digital marketers are in high demand as businesses turn to various digital channels, data, and digital campaigns to drive online visibility, reach and convert custome"
5753,WSQ Search Engine Optimisation (SEO),INSPIZONE PTE. LTD.,Git,275.0,14.0,Unspecified,,"Digital marketing skills are crucial for effective online promotion, customer engagement, and sales growth. In todayâ€™s digital age, digital marketers are in high demand as businesses turn to various digital channels, data, and digital campaigns to drive online visibility, reach and convert custome"
5754,WSQ Search Engine Optimisation (SEO) â€“ level 3,GENETIC COMPUTER SCHOOL PTE LTD,Git,260.0,16.0,Unspecified,,This module WSQ Search Engine Optimisation  (SEO)  â€“ level 3 - is to equip learners with the knowledge and skills necessary to enhance the visibility and performance of websites in search engine results. Learners will gain proficiency in identifying and implementing appropriate search engine platf
5755,WSQ Security Fundamentals (SF) (Classroom and Asynchronous E-Learning),LITHAN ACADEMY PTE. LTD.,Git,1080.0,60.5,Intermediate,,"The Security Fundamentals module offers a dual-track learning experience aligned with both Microsoft and EC-Council industry certifications, equipping learners with foundational cybersecurity competencies essential for todayâ€™s digital landscape. Candidates can choose any one track _x000D_ In the M"
5756,WSQ Security Fundamentals (SF) (Synchronous and Asynchronous E-Learning),LITHAN ACADEMY PTE. LTD.,Git,1080.0,60.5,Advanced,,"The ""Security Fundamentals"" module equips learners with essential knowledge and skills crucial for establishing a secure digital environment. Based on the learning units covered in the module, participants will attain proficiency in implementing information protection, data loss prevention, data lif"
5757,WSQ Smartphone Videography and Video Editing,INSPIZONE PTE. LTD.,Git,325.0,21.0,Beginner,,"Singapore's rich cultural background has contributed to internationally appealing media content. Collaborative efforts with global film companies have empowered local filmmakers. The industry has transformed with digital technology, akin to the shift when dialog recording was introduced in the early"
5758,WSQ Social Media Marketing,INSPIZONE PTE. LTD.,Git,275.0,14.0,Unspecified,,"Digital marketing skills are crucial for effective online promotion, customer engagement, and sales growth. In todayâ€™s digital age, digital marketers are in high demand as businesses turn to various digital channels, data, and digital campaigns to drive online visibility, reach and convert custome"
5759,WSQ Social Media Marketing,@ASK TRAINING PTE. LTD.,Git,270.0,19.0,Beginner,,"The Social Media Marketing course targets digital marketing personnel to enhance the individual's knowledge about the customer buying journey and ability to create and execute marketing campaigns that require websites, landing pages, and product pages. It has six learning units sequenced from the fu"
5760,WSQ Social Media Marketing Champion â€“ Transforming Businesses Through Digital Marketing (Synchronous e-learning),PARLOUR GROUP PTE. LTD.,Git,340.0,16.0,Unspecified,,1 Choose the right social media platform for your business_x000D_ 2 Develop an effective and compliance social media plan _x000D_ 3 Publish content at the right timing and frequency to maximize the reach on social media_x000D_ 4 Monitor and evaluate social media performance and its potential impact
5761,WSQ Solution Sales (SF) (Synchronous and Asynchronous E-Learning),LITHAN ACADEMY PTE. LTD.,Git,900.0,60.5,Intermediate,,"The ""Omni-Channel Solution Sales"" module equips learners with comprehensive knowledge and essential skills to excel in the Omni-Channel Solution Sales landscape. Through engaging with instructional units such as Sales Canvas Development, Customer Persona and Product Market Fit, Sales Discovery and O"
5762,WSQ Specialist Diploma in InfoComm Technology (Sales & Marketing) (Classroom & Async e-learning),@ASK TRAINING PTE. LTD.,Git,2734.8,150.0,Unspecified,,"Upon completion of this programme, trainees should be able to:_x000D_ â—	Develop a comprehensive understanding of the key concepts, principles, and practices of digital marketing._x000D_ â—	Analyse market trends, consumer behaviour, and competition in order to develop effective digital marketing s"
5763,WSQ Start a Successful Google Marketing Campaign,OOM PTE. LTD.,Git,544.0,16.0,Unspecified,,LO1 Build profitable web marketing programs through various digital channels with clear goals and objectives to achieve desirable ROI_x000D_ LO2 Adopt the right strategies to create effective ad copy that increase website traffic_x000D_ LO3 Analyse competitor's digital presence and use the right bid
5764,WSQ Strategic Digital Marketing,PPP ACADEMY PTE. LTD.,Git,475.0,16.0,Intermediate,,"Digital marketing has become an integral component of marketing. In order for businesses to effectively scale their reach and sales, digital marketing capabilities must be developed._x000D_ _x000D_ However, most people do not have a comprehensive understanding of digital marketing, much less an unde"
5765,WSQ Transforming Content Creation with AI: Tools and Techniques,WEBSENTIALS PTE. LTD.,Git,494.0,16.0,Intermediate,,"This course is targeted at helping traditional businesses, digital businesses, and content creators to curate, create and improve visual and textual content for their various business uses. This two-day course is perfect for professionals who are new to content creation or those looking to streamlin"
5766,WSQ Understanding Online Scams,AAT TRAINING HUB PTE. LTD.,Git,130.0,8.0,Advanced,,"Taught by industry experts with over 10 years of experience in digital safety, this WSQ Understanding Online Scams is designed to equip learners with essential knowledge and skills to navigate the digital world safely. _x000D_ _x000D_ Whether you're concerned about viruses, hacking, or identity thef"
5767,WSQ Understanding Scams and Frauds in the Digital World,OOM PTE. LTD.,Git,444.0,16.0,Intermediate,,"A step-by-step approach to cyber security ensures each critical aspect of scam prevention is thoroughly covered, allowing learners to build upon their knowledge and skills in a structured and effective manner. The course is designed to transform learners from being potential victims to proactive def"
5768,WSQ Website & Landing Page Conversion Optimisation,@ASK TRAINING PTE. LTD.,Git,296.4,19.0,Unspecified,,"Website and landing page conversion optimisation is a critical component of digital marketing. It involves optimising the user experience and content on a website or landing page to increase the number of conversions (e.g., sales, leads, or sign-ups) generated. This course is ideal for individuals i"
5769,WSQ-MS Designing and Implementing Microsoft DevOps Solutions (AZ-400),TRAINOCATE (S) PTE. LTD.,Git,1000.0,32.0,Unspecified,,"This course provides the knowledge and skills to design and implement DevOps processes and practices. Students will learn how to plan for DevOps, use source control, scale Git for an enterprise, consolidate artifacts, design a dependency management strategy, manage secrets, implement continuous inte"
5770,Water Chemistry and UF Design for Water/Wastewater Treatment,SINGAPORE INSTITUTE OF TECHNOLOGY,Git,210.0,8.0,Beginner,,"1) Understand the properties of different types of membranes, and selection of appropriate membrane chemistry; _x000D_ 2) Able to perform the basic design of a membrane plant for water/wastewater treatment; _x000D_ 3) Understand pilot plant operation;  _x000D_ 4) Understand and apply cleaning membra"
5771,WeChat Marketing for Business,Ngee Ann Polytechnic,Git,93.0,8.0,Unspecified,,"â€¢ Latest update on China digital landscape â€“ infrastructure, user behavior and key players_x000D_ â€¢ How to formulate marketing strategy for China_x000D_ â€¢ Learn marketing & promotional strategy for business"
5772,WeChat Marketing for Business (Synchronous e-learning),Ngee Ann Polytechnic,Git,93.0,8.0,Unspecified,,"â€¢ Latest update on China digital landscape â€“ infrastructure, user behavior and key players_x000D_ â€¢ How to formulate marketing strategy for China_x000D_ â€¢ Learn marketing & promotional strategy for business"
5773,Web Application Development Module 1: Front-End Foundations,SINGAPORE MANAGEMENT UNIVERSITY,Git,720.0,17.0,Intermediate,,"Front-end development is essential for creating user-centric digital experiences in todayâ€™s interconnected economy. This course equips learners with foundational skills to build responsive, accessible websites using core web technologies: Hypertext Markup Language (HTML), and Cascading Style Sheet"
5774,Web Development using HTML5 and CSS3 (Synchronous E-Learning),KNOWLEDGEHUT SOLUTIONS PTE. LTD.,Git,400.0,40.0,Intermediate,,"Our course, which focuses on Web Design and Development using HTML5 and CSS3, is primarily geared toward individuals and organisations that create and maintain websites and web applications. This encompasses a vast array of industries, including e-commerce, digital marketing, education, government,"
5775,Web and Enterprise Systems Developer,AAT TRAINING HUB PTE. LTD.,Git,400.0,24.0,Unspecified,,"The targeted sector for the web development course primarily encompasses the content development industry. _x000D_ _x000D_ This sector has experienced exponential growth in recent years, driven by advancements in technology, the proliferation of web platforms, and the increasing demand for engaging"
5776,"WebMaster Pro: Foundations of Website Creation, Analytics & SEO",ICE CUBE MARKETING PTE. LTD.,Git,725.0,24.0,Intermediate,,"In the WebMaster Pro: Foundations of Website Creation, Analytics & SEO, the goal is to enhance a businessâ€™s online presence and drive targeted traffic to its site. Marketers focus on optimizing website content and structure to improve search engine rankings, attract potential customers, engage cus"
5777,Website Design (Part of SCTP WSQ Diploma in Retail (E-Commerce: Omni-Channel)) [Classroom Facilitated],Nanyang Polytechnic,Git,252.0,24.0,Unspecified,,"In this module, participants will create a website design that can be used as part of their companyâ€™s online brand strategy, or as a digital space for their brandâ€™s marketing campaign. Topics include user persona studies, wireframing for usability and visual design principles._x000D_ _x000D_ Upo"
5778,Website Design (SF - Manager) [Classroom Facilitated],Singapore Institute Of Retail Studies (SIRS),Git,420.0,24.0,Unspecified,,"In this module, participants will create a website design that can be used as part of their companyâ€™s online brand strategy, or as a digital space for their brandâ€™s marketing campaign. Topics include user persona studies, wireframing for usability and visual design principles._x000D_ _x000D_ Upo"
5779,Website Design (SF - Manager) [Synchronous E-Learning],Singapore Institute Of Retail Studies (SIRS),Git,420.0,24.0,Unspecified,,"In this module, participants will create a website design that can be used as part of their companyâ€™s online brand strategy, or as a digital space for their brandâ€™s marketing campaign. Topics include user persona studies, wireframing for usability and visual design principles._x000D_ _x000D_ Upo"
5780,"Website and Creative Design, Crafting Digital Experiences",SINGAPORE MANAGEMENT UNIVERSITY,Git,720.0,16.0,Beginner,,"This module focuses on creating digital experiences that stand out in the crowded online landscape. During the course, learners will deep dive into the intricacies of web design and digital experience, learning how to blend aesthetics with functionality to create digital platforms that are both visu"
5781,Windows Forensics (Synchronous & Asynchronous e-learning),Ngee Ann Polytechnic,Git,1152.0,67.0,Unspecified,,"The Windows Forensics module is designed to equip participants with the essential skills and knowledge to conduct thorough digital forensic investigations within a Windows environment. This comprehensive program covers various aspects of digital forensics, including file and disk handling, forensic"
5782,Windows Shell Scripting for Embedded Systems Firmware Testing,Nanyang Polytechnic,Git,157.5,14.0,Unspecified,,"Participants will learn to design and develop scripting solutions for automating processes (e.g. operational testing, automated software execution, etc.). The programme is designed for individuals who have limited or no knowledge and are not familiar with windows scripting. Those who are already fam"
5783,Workflow Automation (Classroom & Synchronous e-learning),Ngee Ann Polytechnic,Git,900.0,64.0,Beginner,,"The purpose of this course is to enable and equip office executives with the skills and ability to use digital tools to automatic business flows. _x000D_ In this program, participants will be introduced to enterprise workflow tools.  Workplace learning consultancy will be available to participants d"
5784,Workflow Automation (Synchronous e-learning),Ngee Ann Polytechnic,Git,900.0,64.0,Beginner,,"The purpose of this course is to enable and equip office executives with the skills and ability to use digital tools to automatic business flows.  _x000D_ In this program, participants will be introduced to enterprise workflow tools.  Workplace learning consultancy will be available to participants"
5785,Working Collaboratively with Omniverse,Nanyang Polytechnic,Git,195.0,21.0,Unspecified,,This 3-day course aims to equip participants with new workflow know-how and skillset in working collabratively with their group using Omniverse to develop digital media content
5786,Workplace Health & Risk Management - Part of Post Diploma Certificate in Built Environment Management (SDSF2),Ngee Ann Polytechnic,Git,2118.0,1356.0,Unspecified,,"Learners will learn the role of facilities management (FM) practitioners in the upstream design processes to optimise building design for more efficient and cost-effective operation and maintenance activities. All major FM concepts and applications related to Sustainable Facilities Management, Life"
5787,Workshop on The New Order of Global Economy,SINGAPORE UNIVERSITY OF SOCIAL SCIENCES,Git,390.0,14.0,Unspecified,,"In this course, we will discuss the digital revolution and compare it with previous industrial revolutions. The current Industrial Revolution 4.0 is evolving at an exponential pace. The speed of its breakthroughs is unprecedented, the disruption it creates transforms almost every industry in every c"
5788,Writing for Digital Media,Republic Polytechnic,Git,291.6,30.0,Beginner,,This module introduces students to concepts and techniques that enables them to write and create content catered to online audiences on digital media platforms.
5789,Writing for Digital Media - Part of Modular Certificate in Media Content Creation (DDC),Ngee Ann Polytechnic,Git,509.4,60.0,Unspecified,,"This 60-hour module focuses on writing techniques for digital spaces. Participants will learn the step-by-step processes to develop and hone their writing skills for websites, apps, social media blogs, vlogs, e-commerce platforms, e-direct mailers and other digital platforms."
5790,YST Pop Music Recording and Mixing Toolkit,NATIONAL UNIVERSITY OF SINGAPORE,Git,285.0,8.0,Intermediate,,"This course helps learners adopt audio technology and systems application in media production, learners will use their song as multi-track materials for mixing. This course will cover topics such as:_x000D_ _x000D_ 1) Sound and Signal flow_x000D_ 2) Technology-enabled learning delivery through the u"
5791,[SCTP Module] Advanced Graphic Design (Classroom & Asynchronous),Republic Polytechnic,Git,483.75,45.0,Advanced,,This module develops and strengthens learnersâ€™ comprehension and utilisation of design fundamentals and processes to produce meaningful and powerful design works while adhering to industry practices. Learners will hone their creativity to communicate ideas and concepts in both print and digital me
5792,[SCTP Module] Colour and Typography (Classroom & Asynchronous),Republic Polytechnic,Git,483.75,45.0,Beginner,,"This module equips learners with the fundamentals of colour and typography to create works in visual design, web and video that have visual coherence and aesthetic appeal. Learners will acquire knowledge in the selection of colour, tonality and limitations of colour, as well as colour mixing and ble"
5793,[SCTP Module] Corporate Branding (Classroom & Synchronous e-learning),Republic Polytechnic,Git,135.0,16.0,Unspecified,,"This is a module under (SCTP) Digital Marketers (Classroom, Asynchronous, Synchronous)._x000D_ _x000D_ This course prepares learners to be job-ready in a digital marketing role within SMEs, MNCs, or media agencies. Learners will be acquiring the necessary skills and knowledge in: Google Analytics, S"
5794,[SCTP Module] Digital Marketing Plan (Asynchronous e-leanring),Republic Polytechnic,Git,405.0,48.0,Unspecified,,"This is a module under (SCTP) Digital Marketers (Classroom, Asynchronous, Synchronous)._x000D_ _x000D_ This course prepares learners to be job-ready in a digital marketing role within SMEs, MNCs, or media agencies. Learners will be acquiring the necessary skills and knowledge in: Google Analytics, S"
5795,[SCTP Module] Digital Photography and Imaging (Classroom and Asynchronous e-learning),Republic Polytechnic,Git,594.0,60.0,Intermediate,,"This module develops the skills required to capture and produce professional images for commercial purposes. Learners will learn to operate and manage tools including professional digital DSLR camera, lighting equipment and imaging software to capture, edit and enhance photographic images profession"
5796,[SCTP Module] Interactive Media and Content Development (Classroom & Asynchronous),Republic Polytechnic,Git,483.75,45.0,Unspecified,,"This module develops the skills required to design and develop content for interactive media. Learners will learn and apply principles of design to frame content for digital platforms, as well as convert informational materialâ€”such as text and static imagesâ€”into dynamic and engaging content. Thi"
5797,[SCTP Module] Portfolio Development for Digital Photography,Republic Polytechnic,Git,396.0,40.0,Unspecified,,This is a portfolio development module under (SCTP) Digital Photography and Imaging._x000D_ _x000D_ This module requires learners to apply their skills and knowledge acquired in this course to create a photography portfolio that meets commercial expectations.
5798,"[SCTP Module] SEO, SEM (Search Engine Optimisation, Search Engine Marketing) (Classroom & Synchronous e-learning)",Republic Polytechnic,Git,472.5,56.0,Unspecified,,"This is a module under (SCTP) Digital Marketers (Classroom, Asynchronous, Synchronous)._x000D_ _x000D_ This course prepares learners to be job-ready in a digital marketing role within SMEs, MNCs, or media agencies. Learners will be acquiring the necessary skills and knowledge in: Google Analytics, S"
5799,[SCTP Module] Social Media and Social Networks (Classroom & Synchronous e-learning),Republic Polytechnic,Git,337.5,40.0,Unspecified,,"This is a module under (SCTP) Digital Marketers (Classroom, Asynchronous, Synchronous)._x000D_ _x000D_ This course prepares learners to be job-ready in a digital marketing role within SMEs, MNCs, or media agencies. Learners will be acquiring the necessary skills and knowledge in: Google Analytics, S"
5800,e-Commerce Strategies for Selling Online in the Digital Age (Synchronous and Asynchronous e-Learning),NANYANG TECHNOLOGICAL UNIVERSITY,Git,600.0,60.0,Unspecified,,"In recent years, the growth in eCommerce businesses has shown how rapidly digitalisation has transformed our economy. In the heat of the COVID-19 pandemic where physical contact is minimised, businesses now face the dilemma of going digital or going bust. There are many benefits of moving a business"
